Product_detail_id,Product_Name,Product_Price,Product_Image_URL,Product_Category,rating
116,Mr. Kool Soya Milk Powder Vanilla Flavor 200 Gm X 2 Pack,599,https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/51APM3FkoxL._AC_UL320_.jpg,soy lactosefree,4.0
117,Sofit Soya Drink Vanilla Flavour 1L Unique,145,https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/31D3Q6xEUyL._AC_UL320_.jpg,soy lactosefree,3.6
118,"Sofit Natural Soya Milk, 200ml",25,https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/81xKp1XcPQL._AC_UL320_.jpg,soy lactosefree,4.5
119,"SOFIT Natural SOYA Milk, 200 ml",35,https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/41YuUSpbPRL._AC_UL320_.jpg,soy lactosefree,4.9
120,"Urban Platter Soya Milk Powder, 150g / 5.3oz [Plant-Based/Milk Alternative, Non-GMO & 49% Protein]",245,https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/61-Pjdc-fyL._AC_UL320_.jpg,soy lactosefree,4.3
121,"Sofit SOYA Milk Chocolate, 200ml (Pack of 8)",279,https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/51HtCs6wZXL._AC_UL320_.jpg,soy lactosefree,4.3
122,"Sofit SOYA Milk Vanilla, 200ml (Pack of 10)",350,https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/516fJmZ-NwL._AC_UL320_.jpg,soy lactosefree,3.4
123,N/A,N/A,,soy lactosefree,3.9
124,N/A,N/A,,soy lactosefree,3.3
125,N/A,N/A,,soy lactosefree,4.4
126,N/A,N/A,,butter,4.0
127,N/A,N/A,,butter,3.4
128,"Amul Butter Pasteurised, 500 g",275,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/61vr7r8qqsL._AC_UL320_.jpg,butter,3.6
129,"Amul Butter Pasteurised, 100 g",56,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/51KrxEKN58L._AC_UL320_.jpg,butter,3.3
130,"Mother Dairy Butter Pouch, 500 g",259,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/61Pf-QPl1jL._AC_UL320_.jpg,butter,4.8
131,N/A,N/A,,butter,3.0
132,"Amul Butter Pasteurised, 200 g",114,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/61duEBwvXdL._AC_UL320_.jpg,butter,3.6
133,"Amul School Pack Butter Pasteurised, 100 g",65,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/81d7cB6tZsL._AC_UL320_.jpg,butter,4.7
134,"DiSano Peanut Butter, All Natural, Creamy, Unsweetened, 30% Protein, Gluten Free, Non GMO, 1kg",199,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/71Amk9uswDL._AC_UL320_.jpg,butter,3.7
135,"Amul Butter Unsalted, 100 g Carton",57,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/81x+xhRTW2L._AC_UL320_.jpg,butter,4.0
136,"Mother Dairy Butter - Pasteurised, 100g Box",56,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/51oWGnXNtEL._AC_UL320_.jpg,butter,3.2
137,"Amul Butter Unsalted, 500 g",285,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/51X+rByJs0L._AC_UL320_.jpg,butter,3.4
138,N/A,N/A,,butter,3.7
139,Pintola All Natural Peanut Butter (Crunchy) | Unsweetened | 30g Protein | Non GMO | Gluten Free | Vegan | Cholesterol Free (350g),165,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/71O1Jp3rgEL._AC_UL320_.jpg,butter,3.2
140,"Sundrop Peanut Butter, Crunchy, 924g",240,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/81+67cSDGvL._AC_UL320_.jpg,butter,4.7
141,"Saffola Peanut Butter Crunchy| High Protein Peanut Butter | Only Jaggery, No Refined Sugar, 850g/900g",190,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/7156JApg7hL._AC_UL320_.jpg,butter,3.7
142,"ALPINO Natural Peanut Butter Smooth 1kg - Made with 100% Roasted Peanuts - 30g Protein, No Added Sugar & Salt, non-GMO, Gluten Free, Vegan – Plant Based, Unsweetened Peanut Butter Creamy",381,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/713GgVV-XoL._AC_UL320_.jpg,butter,3.1
143,"Amul Buttery Spread - Garlic and Herbs, 100g Pack",58,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/81-H33-YstL._AC_UL320_.jpg,butter,3.1
144,Nutralite Doodhshakti Probiotic Butter Spread 500g | Made from Creamy Milk | Delicious Taste| Enriched with Probiotics | Supports Gut Health & Immunity | Healthy Breakfast,221,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/81XOcVyu+4L._AC_UL320_.jpg,butter,4.1
145,Sundrop Peanut Butter 100% Natural Crunchy Jar 924 g | Unsweetened |28% Protein | Vegan,199,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/71+oAkGhQvL._AC_UL320_.jpg,butter,4.9
146,"MYFITNESS Original Peanut Butter Smooth 1250g | 21g Protein to Boost Energy | Tasty & Healthy Nut Butter Spread | Vegan | Cholesterol Free, Gluten Free | Zero Trans Fat | Smooth Creamy Peanut Butter",499,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/61uyrZJyJ2L._AC_UL320_.jpg,butter,3.1
147,"Nutralite Spread Premium Butter, 100 g",49,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/71zFOihKNTL._AC_UL320_.jpg,butter,3.7
148,"Ananda White Butter, 100g",72,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/51mepDaP5pL._AC_UL320_.jpg,butter,3.7
149,"DiSano Peanut Butter, Creamy, Classic, 25% Protein with Vitamins & Minerals, 700g (2 X 350g)",159,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/71UOOfnzIKL._AC_UL320_.jpg,butter,3.2
150,Jus' Amazin Creamy Almond Butter - Unsweetened (500 g) | 25% Protein | Only Whole Almonds (100% Pure) | Zero Additives | Dairy Free Vegan Butter | Keto | Plant Based Nutrition | Clean Nutrition,849,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/51qSKquRtpL._AC_UL320_.jpg,butter,4.3
151,"Open Secret Chocolate Peanut Butter | Zero Cholesterol, No Refined Sugar, No Preservatives Added, No Palm Oil, Zero Trans Fat | Made with Jaggery, High Protein | 950G Pack",229,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/61pbyJ-UvjL._AC_UL320_.jpg,butter,4.2
152,"MuscleBlaze High Protein Natural Peanut Butter with Whey Protein Concentrate, Crunchy, 37 g Protein, Unsweetened, No Added Salt, No Preservatives, 750 g",599,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/617PaMAGv3L._AC_UL320_.jpg,butter,4.3
153,"Amul Lite Spread, 500 g",222,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/81cH0ZJUkJL._AC_UL320_.jpg,butter,3.7
154,MYFITNESS Chocolate Almond Butter Smooth 227g | 17g Protein | Dark Chocolate | Vegan | Cholesterol Free | Gluten-friendly | Zero Trans-Fat,412,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/513Ufg4FA1L._AC_UL320_.jpg,butter,4.2
155,Pintola All Natural Cashew Butter (200g),449,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/716HVii6lvL._AC_UL320_.jpg,butter,4.7
156,"Khari Foods Crunchy Peanut Butter 300g, Fibre & Protein Rich, Made With Jaggery, No Added Palm Oil (Dark Chocolate 300g)",104,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/61dh53QS7uL._AC_UL320_.jpg,butter,4.8
157,"Amul Lite Spread, 200 g",96,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/61UbgRVnFhL._AC_UL320_.jpg,butter,4.1
158,"Happilo Belgium Chocolate Peanut Butter Creamy 1kg, Protein Rich, Roasted Peanuts, No Added Sugar",404,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/61R0G9h0YgL._AC_UL320_.jpg,butter,4.0
159,Nutralite Premium Fat Spread Tub (500g) | Enriched with Vitamins and Omega 3 | Naturally Cholesterol-free | Zero Trans-Fat | For Healthier & Delicious Meals | Easy To Spread,216,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/71Wf2m7bCGL._AC_UL320_.jpg,butter,3.9
160,"Amul Lite Spread, 100 g",45,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/71rZBlJyBBL._AC_UL320_.jpg,butter,4.8
161,"Amul Delicious, 100g",14,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/41umjWen5bL._AC_UL320_.jpg,butter,3.4
162,"Pintola Classic Peanut Butter Crunchy 350g - Original American Recipe with High Protein 26g & 7.2g Fiber, Premium Roasted Nuts, Gluten Free, Zero Trans Fat, with MUFA Good Fats, Vit E & B3, Dairy Free",149,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/71pbT5qJR7L._AC_UL320_.jpg,butter,5.0
163,"ALPINO Chocolate Peanut Butter Smooth 1kg - Roasted Peanuts, Chocolate Paste, Brown Sugar & Sea Salt - 24g Protein, non-GMO, Gluten Free, Vegan – Plant Based Peanut Butter Creamy",407,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/71NBEHwOi6L._AC_UL320_.jpg,butter,4.3
164,DiSano Chocolate Peanut Butter Creamy 350 gm,109,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/71WLWRun7TL._AC_UL320_.jpg,butter,4.7
165,Nutralite Doodhshakti Probiotic Butter Spread 100g | Made from Creamy Milk | Delicious Taste| Enriched with Probiotics | Supports Gut Health & Immunity | Healthy Breakfast,46,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/71utRxHB9ML._AC_UL320_.jpg,butter,3.1
166,Pintola All Natural Almond Butter (Crunchy) (1kg),"1,695",https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/712gA4sW6WL._AC_UL320_.jpg,butter,3.8
167,"Real Health 100% Natural Peanut Butter (Creamy) - 350gm | Unsweetened | High Protein with 10g Protein per serve | For Fitness conscious, gym goers | Zero Trans Fat | Gluten Free | Non-GMO Peanuts",110,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/71XRMIFl2aL._AC_UL320_.jpg,butter,3.7
168,"Sundrop Peanut Butter, Creamy, 924g",240,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/81dR2Ca85rL._AC_UL320_.jpg,butter,4.9
169,"Pintola Classic Peanut Butter Creamy 1kg - Original American Recipe with High Protein 26g & 7.2g Fiber, Premium Roasted Nuts, Gluten Free, Zero Trans Fat, with MUFA Good Fats, Vit E & B3, Dairy Free",374,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/71slZY6peEL._AC_UL320_.jpg,butter,4.1
170,Butter,N/A,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/91mwXNJpMQL._AC_UL320_.jpg,butter,4.8
171,Pintola All Natural Almond Butter (Creamy) (1kg),"1,695",https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/71GIzC-xvUL._AC_UL320_.jpg,butter,3.2
172,AMUL Butter 200 GM. (Pack of 2),236,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/41znecrbx5L._AC_UL320_.jpg,butter,4.2
173,"ALPINO Chocolate Peanut Butter Smooth 400g - Roasted Peanuts, Chocolate Paste, Brown Sugar & Sea Salt - 24g Protein, non-GMO, Gluten Free, Vegan – Plant Based Peanut Butter Creamy",192,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/71dabLQdN-L._AC_UL320_.jpg,butter,4.3
174,MYFITNESS Chocolate Almond Butter Crunchy 227g | 17g Protein | Dark Chocolate | Vegan | Cholesterol Free | Gluten-friendly | Zero Trans-Fat,412,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/51VR4YqB1uL._AC_UL320_.jpg,butter,4.3
175,AS-IT-IS ATOM Chocolate Peanut Butter Crunchy 1Kg | Gluten Free,454,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/61By+yCxbWL._AC_UL320_.jpg,butter,4.4
176,Health Ninja Peanut butter (Crunchy Milk Chocolate 1Kg),549,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/71mdbdr2uyL._AC_UL320_.jpg,butter,3.7
177,The Whole Truth - No Added Sugar Protein Peanut Butter - 925g with 11g protein per serve - Crunchy - Unsweetened,593,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/61ymSIBATEL._AC_UL320_.jpg,butter,4.2
178,N/A,N/A,,butter,3.7
179,N/A,N/A,,butter,5.0
180,N/A,N/A,,butter,3.8
181,N/A,N/A,,butter,3.3
182,N/A,N/A,,butter,4.4
183,N/A,N/A,,fresh vegetables,3.9
184,N/A,N/A,,fresh vegetables,4.7
185,"Red Local Carrot, 1kg",35,https://m.media-amazon.com/images/I/41wIHu4bnoL._AC_UL320_.jpg,fresh vegetables,3.7
186,"Tomato - Local, 1kg",43,https://m.media-amazon.com/images/I/61ZJhcdG7LL._AC_UL320_.jpg,fresh vegetables,3.4
187,"Onion, 1kg",63,https://m.media-amazon.com/images/I/41Pi5dfvOoL._AC_UL320_.jpg,fresh vegetables,3.6
188,N/A,N/A,,fresh vegetables,3.8
189,"Peas - Green, 500g",19,https://m.media-amazon.com/images/I/61hXEPGt2OL._AC_UL320_.jpg,fresh vegetables,3.7
190,"Cauliflower 1 piece, (400 - 600 g)",14,https://m.media-amazon.com/images/I/51BomV2ZiaL._AC_UL320_.jpg,fresh vegetables,4.0
191,"Onion, 2kg",126,https://m.media-amazon.com/images/I/41Pi5dfvOoL._AC_UL320_.jpg,fresh vegetables,4.3
192,"Potato, 2kg",54,https://m.media-amazon.com/images/I/61yXL70-RaL._AC_UL320_.jpg,fresh vegetables,3.2
193,"Cabbage, 1 Piece Pack (500gm-800gm)",8,https://m.media-amazon.com/images/I/51vl9RzME3L._AC_UL320_.jpg,fresh vegetables,4.5
194,"Spinach, 250g",12,https://m.media-amazon.com/images/I/71J4gpncRhL._AC_UL320_.jpg,fresh vegetables,3.7
195,N/A,N/A,,fresh vegetables,3.7
196,"Potato - Sweet, 500 g",39,https://m.media-amazon.com/images/I/71ofgqWjsCL._AC_UL320_.jpg,fresh vegetables,3.7
197,"Coriander, 100g",6,https://m.media-amazon.com/images/I/71pbtRs3UQL._AC_UL320_.jpg,fresh vegetables,4.1
198,"Chilli - Green, 100g",6,https://m.media-amazon.com/images/I/81dnQAFzn-L._AC_UL320_.jpg,fresh vegetables,3.9
199,"Beans French, 250g",19,https://m.media-amazon.com/images/I/71xBN6MxBJL._AC_UL320_.jpg,fresh vegetables,3.6
200,"Mushroom, 200g",43,https://m.media-amazon.com/images/I/71XMKwfQCzL._AC_UL320_.jpg,fresh vegetables,4.8
201,Green Mogri 250g,25,https://m.media-amazon.com/images/I/61vp9h17iDL._AC_UL320_.jpg,fresh vegetables,4.3
202,"Broccoli, 1pc (approx.150-300gm)",20,https://m.media-amazon.com/images/I/7130Ntft-oL._AC_UL320_.jpg,fresh vegetables,4.2
203,"Brinjal Nagpur (Gulabi), 500 g",18,https://m.media-amazon.com/images/I/41IxZc+Ke9L._AC_UL320_.jpg,fresh vegetables,3.8
204,"Orange - Nagpur, 1 kg",77,https://m.media-amazon.com/images/I/518zWW7Fv1L._AC_UL320_.jpg,fresh vegetables,3.9
205,"Ginger, 100g",16,https://m.media-amazon.com/images/I/61SCxbFGpWL._AC_UL320_.jpg,fresh vegetables,4.9
206,"Cucumber, 500g",26,https://m.media-amazon.com/images/I/71xkI-PIE5L._AC_UL320_.jpg,fresh vegetables,3.4
207,MAVI’s Beetroot Carrot kraut | 200g each,240,https://m.media-amazon.com/images/I/511kCtL9I9L._AC_UL320_.jpg,fresh vegetables,4.8
208,"Sliced Jalapeno 2.9 kg Tin I Ready-to-Eat Fibre-Rich Topping I Enjoy with Black Olive for Pizza, Pasta, Nachos and Salads l Mix in Mayo or cheese or Green Olive to make it spicy dip I 100% Vegan I Pickled Jalapeno Can I Enjoy as Filling Sandwich, Burger & Wraps I Non-GMO",480,https://m.media-amazon.com/images/I/71do-f2u8lL._AC_UL320_.jpg,fresh vegetables,4.0
209,Ben-Dels White Asparagus 330g,895,https://m.media-amazon.com/images/I/11BG3K5ojHL._AC_UL320_.jpg,fresh vegetables,3.5
210,"Lemon, 250 g",25,https://m.media-amazon.com/images/I/71ptno4aB1L._AC_UL320_.jpg,fresh vegetables,3.4
211,Bottle Gourd - 1 Piece (500gm-800gm),28,https://m.media-amazon.com/images/I/51mSuAwCtkL._AC_UL320_.jpg,fresh vegetables,4.9
212,"Amla, 250gm",25,https://m.media-amazon.com/images/I/31D14mW8wxL._AC_UL320_.jpg,fresh vegetables,3.5
213,"Sweet Corn - American, 2 Pieces Pack",32,https://m.media-amazon.com/images/I/71kb4tUZALL._AC_UL320_.jpg,fresh vegetables,3.4
214,"Tendli, 500g Pack",22,https://m.media-amazon.com/images/I/613yUiJrDiL._AC_UL320_.jpg,fresh vegetables,3.5
215,"Dragon Fruit Imported White, 1pc (approx. 250g -350g)",59,https://m.media-amazon.com/images/I/71GsHTwUwaL._AC_UL320_.jpg,fresh vegetables,3.7
216,"Ginger, 250g",39,https://m.media-amazon.com/images/I/61qZmbD3DnL._AC_UL320_.jpg,fresh vegetables,3.5
217,"Brinjal Bharta (Bottle Shape), 500g",19,https://m.media-amazon.com/images/I/81ugJHZucmL._AC_UL320_.jpg,fresh vegetables,3.1
218,"Cucumber English, 500g",21,https://m.media-amazon.com/images/I/71ob4ifemQL._AC_UL320_.jpg,fresh vegetables,4.7
219,"Garlic, 250g",88,https://m.media-amazon.com/images/I/51bp-lQHApL._AC_UL320_.jpg,fresh vegetables,3.6
220,"Drumstick, 250g",22,https://m.media-amazon.com/images/I/61RClSJWrNL._AC_UL320_.jpg,fresh vegetables,4.4
221,"Bathua, 250 g",29,https://m.media-amazon.com/images/I/512YO1s1jUL._AC_UL320_.jpg,fresh vegetables,5.0
222,"Banana Robusta, 1kg",72,https://m.media-amazon.com/images/I/51ebZJ+DR4L._AC_UL320_.jpg,fresh vegetables,4.6
223,"Lotus Stem, 200 g",30,https://m.media-amazon.com/images/I/41kCVbJCz7L._AC_UL320_.jpg,fresh vegetables,3.8
224,"Capsicum - Green, 500g",24,https://m.media-amazon.com/images/I/71UbN9-gk8L._AC_UL320_.jpg,fresh vegetables,4.9
225,"Curry Leaves, 100g Bunch",10,https://m.media-amazon.com/images/I/71vIr2lx34L._AC_UL320_.jpg,fresh vegetables,4.5
226,"Arvi, 500g",48,https://m.media-amazon.com/images/I/71HFiJBMWNL._AC_UL320_.jpg,fresh vegetables,3.5
227,"Kiwi Green, 3 Pcs Pack",91,https://m.media-amazon.com/images/I/81gxzW7UHKL._AC_UL320_.jpg,fresh vegetables,3.3
228,"Papaya medium, 1 Piece (800gm)",72,https://m.media-amazon.com/images/I/61CuiyI4aBL._AC_UL320_.jpg,fresh vegetables,3.3
229,"Potato, 1kg",27,https://m.media-amazon.com/images/I/313dtY-LOEL._AC_UL320_.jpg,fresh vegetables,3.5
230,"Banana Raw, 500g",29,https://m.media-amazon.com/images/I/61K7bhNJsgL._AC_UL320_.jpg,fresh vegetables,3.9
231,"Bhendi, 500g",63,https://m.media-amazon.com/images/I/51yvxGKCiYL._AC_UL320_.jpg,fresh vegetables,3.4
232,"Pumpkin, 1 Whole",38,https://m.media-amazon.com/images/I/616U8Co1ASL._AC_UL320_.jpg,fresh vegetables,3.1
233,"Turnip, 500g",19,https://m.media-amazon.com/images/I/81VbwAKvN1L._AC_UL320_.jpg,fresh vegetables,4.6
234,"Garlic, 100 g",44,https://m.media-amazon.com/images/I/610xTQIGeSL._AC_UL320_.jpg,fresh vegetables,4.8
235,Apple Royal Gala Imported (Pack of 4),156,https://m.media-amazon.com/images/I/81AK2aQ8VvL._AC_UL320_.jpg,fresh vegetables,4.5
236,"Lemon Kagzi, 200 gms",19,https://m.media-amazon.com/images/I/81yH4SrGBuL._AC_UL320_.jpg,fresh vegetables,3.8
237,"Yam - Suran, 250 g",28,https://m.media-amazon.com/images/I/41l9Gt9bDlL._AC_UL320_.jpg,fresh vegetables,3.7
238,N/A,N/A,,fresh vegetables,4.7
239,N/A,N/A,,fresh vegetables,3.4
240,N/A,N/A,,fresh vegetables,3.4
241,N/A,N/A,,fresh vegetables,4.0
242,N/A,N/A,,fresh vegetables,4.7
243,N/A,910,,yogurt,4.1
244,N/A,N/A,,yogurt,4.7
245,"Zoh Probiotics Greek Yogurt Starter Culture - Creamy, Tangy, and Nutrient-Packed | Reusable Heirloom Starter for Lifetime Culturing | Beginner-Friendly | Lab Tested for Safety",540,https://m.media-amazon.com/images/I/61d25yNKxML._AC_UL320_.jpg,yogurt,3.3
246,Alla's Posh Flavors Greek Yogurt Culture | Non-GMO | 100% Veg | Make Greek Yogurt at Home Easily (Greek Yogurt)| Amazing Consistency from the FIRST BATCH itself | Make Batch-after-Batch,425,https://m.media-amazon.com/images/I/812PaBg0WeL._AC_UL320_.jpg,yogurt,3.5
247,"HandS Flavoured Coconut Yogurt - Dairy Free All Natural | Includes Fresh Fruit Pulp & Palm Sugar Crystal | No added Preservatives or Chemicals | Plant Based Vegan Drink (Mango, Pack of 2)",180,https://m.media-amazon.com/images/I/612sPWS0f7L._AC_UL320_.jpg,yogurt,4.0
248,Alla's Posh Flavors Greek Yogurt Culture | Non-GMO | 100% Veg | Make Greek Yogurt at Home Easily (Greek Yogurt)| Amazing Consistency from the FIRST BATCH itself | Make Batch-after-Batch|Pack of 2,800,https://m.media-amazon.com/images/I/81n-7pyvzIL._AC_UL320_.jpg,yogurt,3.2
249,"Epigamia Natural Greek Yogurt, 400 g",176,https://m.media-amazon.com/images/I/51gc4bxCBuL._AC_UL320_.jpg,yogurt,4.3
250,"Epigamia Blueberry Greek Yogurt, 90 g",52,https://m.media-amazon.com/images/I/51olkvGcdKL._AC_UL320_.jpg,yogurt,4.7
251,"Epigamia Natural Greek Yogurt, 85 g",52,https://m.media-amazon.com/images/I/51aKvShNPEL._AC_UL320_.jpg,yogurt,5.0
252,N/A,N/A,,yogurt,3.6
253,"Epigamia Greek Yogurt, Strawberry, 85 g",52,https://m.media-amazon.com/images/I/51qhDHVcY-L._AC_UL320_.jpg,yogurt,4.9
254,"Epigamia Fruit Yogurt Strawberry, 75g |50% Offer Pack",33,https://m.media-amazon.com/images/I/41Y26JefpcL._AC_UL320_.jpg,yogurt,3.5
255,"Epigamia Fruit Yogurt Mango, 75g |50% Offer Pack",33,https://m.media-amazon.com/images/I/51X5e9fCyCL._AC_UL320_.jpg,yogurt,3.9
256,"Mamie Yova French Yogurt Strawberry, 90 g",27,https://m.media-amazon.com/images/I/41Z+T4a93IS._AC_UL320_.jpg,yogurt,4.5
257,"Epigamia Alphonso Mango Greek Yogurt, 85 g",52,https://m.media-amazon.com/images/I/51GEn0jAxmL._AC_UL320_.jpg,yogurt,4.3
258,"Epigamia Wild Raspberry Greek Yogurt, 85 g",52,https://m.media-amazon.com/images/I/51B5k1VyTLL._AC_UL320_.jpg,yogurt,3.5
259,N/A,N/A,,yogurt,3.5
260,"Epigamia Vanilla Bean Greek Yogurt, 85 g",52,https://m.media-amazon.com/images/I/51UtvLO4Q0L._AC_UL320_.jpg,yogurt,4.2
261,"Mamie Yova Blueberry French Yogurt, 90 g",35,https://m.media-amazon.com/images/I/41exusfEv9S._AC_UL320_.jpg,yogurt,4.2
262,"Mamie Yova Lychee French Yogurt, 90 g",35,https://m.media-amazon.com/images/I/413vhv7HIjS._AC_UL320_.jpg,yogurt,4.4
